note,id,name,url
Existing,583a5a2824e2ccd022eeb9c0,No11_Brasserie,http://11brunswickst.co.uk/brasserie
Existing,583aa1f224e2ccd022eeb9d2,Badger_and_Co,http://www.badgerandco.com
Existing,583aac0d24e2ccd022eeb9e7,Chaophraya_Edinburgh,http://chaophraya.co.uk/edinburgh.php
Existing,583ae71d24e2ccd022eeba01,The_Honours,http://www.thehonours.co.uk/index.html
Existing,583e50b561a382a028c737ee,The_Table,http://www.thetableedinburgh.com/home.html
Existing,583e573f61a382a028c737fe,Cadiz,http://www.cadizedinburgh.co.uk
Existing,583e60e361a382a028c73813,Cafe_Andaluz_Edinburgh,http://www.cafeandaluz.com/restaurants/edinburgh-city-centre
Existing,5841a915a112229425cf9c78,Amarone_Edinburgh,http://www.amaronerestaurant.co.uk/edinburgh_amarone
Existing,58428868a112229425cf9c86,Element,http://www.elementedinburgh.co.uk
Existing,5842dd30d554a19c194ff4ad,The_Wee_Restaurant,http://www.theweerestaurant.co.uk/edinburgh/
Existing,583a5a2824e2ccd022eeb9c0,No11_Brasserie,http://11brunswickst.co.uk/brasserie
Existing,583aa1f224e2ccd022eeb9d2,Badger_and_Co,http://www.badgerandco.com
Existing,583aac0d24e2ccd022eeb9e7,Chaophraya_Edinburgh,http://chaophraya.co.uk/edinburgh.php
Existing,583ae71d24e2ccd022eeba01,The_Honours,http://www.thehonours.co.uk/index.html
Existing,583e50b561a382a028c737ee,The_Table,http://www.thetableedinburgh.com/home.html
Existing,583e573f61a382a028c737fe,Cadiz,http://www.cadizedinburgh.co.uk
Existing,583e60e361a382a028c73813,Cafe_Andaluz_Edinburgh,http://www.cafeandaluz.com/restaurants/edinburgh-city-centre
Existing,5841a915a112229425cf9c78,Amarone_Edinburgh,http://www.amaronerestaurant.co.uk/edinburgh_amarone
Existing,58428868a112229425cf9c86,Element,http://www.elementedinburgh.co.uk
Existing,5842dd30d554a19c194ff4ad,The_Wee_Restaurant,http://www.theweerestaurant.co.uk/edinburgh/
Existing,583a5a2824e2ccd022eeb9c0,No11_Brasserie,http://11brunswickst.co.uk/brasserie
